# seq	priority	source_rank	headword	source_file	deterministic_errors
486	failed	1576	strange	terra_en_000_consolidated_legacy.txt	English sentences must be unique
487	failed	1577	strategy	terra_en_000_consolidated_legacy.txt	English sentences must be unique | rank 1: placeholder sentence | rank 2: placeholder sentence | rank 3: placeholder sentence | rank 4: placeholder sentence | rank 5: placeholder sentence
488	failed	1578	stress	terra_en_000_consolidated_legacy.txt	English sentences must be unique | rank 1: placeholder sentence | rank 2: placeholder sentence | rank 3: placeholder sentence | rank 4: placeholder sentence | rank 5: placeholder sentence
489	failed	1579	structure	terra_en_000_consolidated_legacy.txt	English sentences must be unique | rank 1: placeholder sentence | rank 2: placeholder sentence | rank 3: placeholder sentence | rank 4: placeholder sentence | rank 5: placeholder sentence
490	failed	1580	stupid	terra_en_000_consolidated_legacy.txt	English sentences must be unique
491	failed	1581	succeed	terra_en_000_consolidated_legacy.txt	English sentences must be unique
492	failed	1582	successful	terra_en_000_consolidated_legacy.txt	English sentences must be unique
493	failed	1583	such	terra_en_000_consolidated_legacy.txt	English sentences must be unique
494	failed	1584	suddenly	terra_en_000_consolidated_legacy.txt	English sentences must be unique
495	failed	1585	suggest	terra_en_000_consolidated_legacy.txt	English sentences must be unique
496	failed	1587	suit	terra_en_000_consolidated_legacy.txt	rank 3: target is absent as a complete word
497	failed	1590	surprise	terra_en_000_consolidated_legacy.txt	rank 2: target is absent as a complete word
498	failed	1594	sweet	terra_en_000_consolidated_legacy.txt	rank 5: target is absent as a complete word
499	failed	1595	symbol	terra_en_000_consolidated_legacy.txt	rank 4: target is absent as a complete word
500	failed	1600	taste	terra_en_000_consolidated_legacy.txt	rank 5: target is absent as a complete word
501	failed	1611	thought	terra_en_000_consolidated_legacy.txt	English sentences must be unique | rank 1: placeholder sentence | rank 2: placeholder sentence | rank 3: placeholder sentence | rank 4: placeholder sentence | rank 5: placeholder sentence
502	failed	1612	throw	terra_en_000_consolidated_legacy.txt	English sentences must be unique
503	failed	1613	tidy	terra_en_000_consolidated_legacy.txt	English sentences must be unique
504	failed	1614	tie	terra_en_000_consolidated_legacy.txt	English sentences must be unique | rank 1: placeholder sentence | rank 2: placeholder sentence | rank 3: placeholder sentence | rank 4: placeholder sentence | rank 5: placeholder sentence
505	failed	1615	tip	terra_en_000_consolidated_legacy.txt	English sentences must be unique | rank 1: placeholder sentence | rank 2: placeholder sentence | rank 3: placeholder sentence | rank 4: placeholder sentence | rank 5: placeholder sentence
506	failed	1616	tool	terra_en_000_consolidated_legacy.txt	English sentences must be unique | rank 1: placeholder sentence | rank 2: placeholder sentence | rank 3: placeholder sentence | rank 4: placeholder sentence | rank 5: placeholder sentence
507	failed	1617	top	terra_en_000_consolidated_legacy.txt	English sentences must be unique | rank 1: placeholder sentence | rank 2: placeholder sentence | rank 3: placeholder sentence | rank 4: placeholder sentence | rank 5: placeholder sentence
508	failed	1618	touch	terra_en_000_consolidated_legacy.txt	English sentences must be unique
509	failed	1619	tour	terra_en_000_consolidated_legacy.txt	English sentences must be unique | rank 1: placeholder sentence | rank 2: placeholder sentence | rank 3: placeholder sentence | rank 4: placeholder sentence | rank 5: placeholder sentence
510	failed	1620	tourism	terra_en_000_consolidated_legacy.txt	English sentences must be unique | rank 1: placeholder sentence | rank 2: placeholder sentence | rank 3: placeholder sentence | rank 4: placeholder sentence | rank 5: placeholder sentence
511	failed	1621	towards	terra_en_000_consolidated_legacy.txt	English sentences must be unique
512	failed	1622	towel	terra_en_000_consolidated_legacy.txt	English sentences must be unique | rank 1: placeholder sentence | rank 2: placeholder sentence | rank 3: placeholder sentence | rank 4: placeholder sentence | rank 5: placeholder sentence
513	failed	1623	tower	terra_en_000_consolidated_legacy.txt	English sentences must be unique | rank 1: placeholder sentence | rank 2: placeholder sentence | rank 3: placeholder sentence | rank 4: placeholder sentence | rank 5: placeholder sentence
514	failed	1624	toy	terra_en_000_consolidated_legacy.txt	English sentences must be unique | rank 1: placeholder sentence | rank 2: placeholder sentence | rank 3: placeholder sentence | rank 4: placeholder sentence | rank 5: placeholder sentence
515	failed	1625	track	terra_en_000_consolidated_legacy.txt	English sentences must be unique | rank 1: placeholder sentence | rank 2: placeholder sentence | rank 3: placeholder sentence | rank 4: placeholder sentence | rank 5: placeholder sentence
516	failed	1626	tradition	terra_en_000_consolidated_legacy.txt	English sentences must be unique | rank 1: placeholder sentence | rank 2: placeholder sentence | rank 3: placeholder sentence | rank 4: placeholder sentence | rank 5: placeholder sentence
517	failed	1627	traditional	terra_en_000_consolidated_legacy.txt	English sentences must be unique
518	failed	1628	trainer	terra_en_000_consolidated_legacy.txt	English sentences must be unique | rank 1: placeholder sentence | rank 2: placeholder sentence | rank 3: placeholder sentence | rank 4: placeholder sentence | rank 5: placeholder sentence
519	failed	1629	training	terra_en_000_consolidated_legacy.txt	English sentences must be unique
520	failed	1630	transport	terra_en_000_consolidated_legacy.txt	English sentences must be unique
521	failed	1631	traveller	terra_en_000_consolidated_legacy.txt	English sentences must be unique | rank 1: placeholder sentence | rank 2: placeholder sentence | rank 3: placeholder sentence | rank 4: placeholder sentence | rank 5: placeholder sentence
522	failed	1632	trouble	terra_en_000_consolidated_legacy.txt	English sentences must be unique | rank 1: placeholder sentence | rank 2: placeholder sentence | rank 3: placeholder sentence | rank 4: placeholder sentence | rank 5: placeholder sentence
523	failed	1633	truck	terra_en_000_consolidated_legacy.txt	English sentences must be unique | rank 1: placeholder sentence | rank 2: placeholder sentence | rank 3: placeholder sentence | rank 4: placeholder sentence | rank 5: placeholder sentence
524	failed	1634	twin	terra_en_000_consolidated_legacy.txt	English sentences must be unique | rank 1: placeholder sentence | rank 2: placeholder sentence | rank 3: placeholder sentence | rank 4: placeholder sentence | rank 5: placeholder sentence
525	failed	1635	typical	terra_en_000_consolidated_legacy.txt	English sentences must be unique
526	failed	1636	underground	terra_en_000_consolidated_legacy.txt	English sentences must be unique
527	failed	1637	understanding	terra_en_000_consolidated_legacy.txt	English sentences must be unique | rank 1: placeholder sentence | rank 2: placeholder sentence | rank 3: placeholder sentence | rank 4: placeholder sentence | rank 5: placeholder sentence
528	failed	1638	unfortunately	terra_en_000_consolidated_legacy.txt	English sentences must be unique
529	failed	1639	unhappy	terra_en_000_consolidated_legacy.txt	English sentences must be unique
530	failed	1640	uniform	terra_en_000_consolidated_legacy.txt	English sentences must be unique
531	failed	1641	unit	terra_en_000_consolidated_legacy.txt	English sentences must be unique | rank 1: placeholder sentence | rank 2: placeholder sentence | rank 3: placeholder sentence | rank 4: placeholder sentence | rank 5: placeholder sentence
532	failed	1642	united	terra_en_000_consolidated_legacy.txt	English sentences must be unique
533	failed	1643	unusual	terra_en_000_consolidated_legacy.txt	English sentences must be unique
534	failed	1644	used	terra_en_000_consolidated_legacy.txt	English sentences must be unique
535	failed	1645	user	terra_en_000_consolidated_legacy.txt	English sentences must be unique | rank 1: placeholder sentence | rank 2: placeholder sentence | rank 3: placeholder sentence | rank 4: placeholder sentence | rank 5: placeholder sentence
536	failed	1646	usual	terra_en_000_consolidated_legacy.txt	English sentences must be unique
537	failed	1647	valley	terra_en_000_consolidated_legacy.txt	English sentences must be unique | rank 1: placeholder sentence | rank 2: placeholder sentence | rank 3: placeholder sentence | rank 4: placeholder sentence | rank 5: placeholder sentence
538	failed	1648	van	terra_en_000_consolidated_legacy.txt	English sentences must be unique | rank 1: placeholder sentence | rank 2: placeholder sentence | rank 3: placeholder sentence | rank 4: placeholder sentence | rank 5: placeholder sentence
539	failed	1649	variety	terra_en_000_consolidated_legacy.txt	English sentences must be unique | rank 1: placeholder sentence | rank 2: placeholder sentence | rank 3: placeholder sentence | rank 4: placeholder sentence | rank 5: placeholder sentence
540	failed	1650	vehicle	terra_en_000_consolidated_legacy.txt	English sentences must be unique | rank 1: placeholder sentence | rank 2: placeholder sentence | rank 3: placeholder sentence | rank 4: placeholder sentence | rank 5: placeholder sentence
541	failed	1651	view	terra_en_000_consolidated_legacy.txt	English sentences must be unique | rank 1: placeholder sentence | rank 2: placeholder sentence | rank 3: placeholder sentence | rank 4: placeholder sentence | rank 5: placeholder sentence
542	failed	1652	virus	terra_en_000_consolidated_legacy.txt	English sentences must be unique | rank 1: placeholder sentence | rank 2: placeholder sentence | rank 3: placeholder sentence | rank 4: placeholder sentence | rank 5: placeholder sentence
543	failed	1653	voice	terra_en_000_consolidated_legacy.txt	English sentences must be unique | rank 1: placeholder sentence | rank 2: placeholder sentence | rank 3: placeholder sentence | rank 4: placeholder sentence | rank 5: placeholder sentence
544	failed	1654	war	terra_en_000_consolidated_legacy.txt	English sentences must be unique | rank 1: placeholder sentence | rank 2: placeholder sentence | rank 3: placeholder sentence | rank 4: placeholder sentence | rank 5: placeholder sentence
545	failed	1655	washing	terra_en_000_consolidated_legacy.txt	English sentences must be unique | rank 1: placeholder sentence | rank 2: placeholder sentence | rank 3: placeholder sentence | rank 4: placeholder sentence | rank 5: placeholder sentence
546	failed	1656	wave	terra_en_000_consolidated_legacy.txt	English sentences must be unique
547	failed	1657	weak	terra_en_000_consolidated_legacy.txt	English sentences must be unique
548	failed	1658	web	terra_en_000_consolidated_legacy.txt	English sentences must be unique | rank 1: placeholder sentence | rank 2: placeholder sentence | rank 3: placeholder sentence | rank 4: placeholder sentence | rank 5: placeholder sentence
549	failed	1659	wedding	terra_en_000_consolidated_legacy.txt	English sentences must be unique | rank 1: placeholder sentence | rank 2: placeholder sentence | rank 3: placeholder sentence | rank 4: placeholder sentence | rank 5: placeholder sentence
550	failed	1660	weight	terra_en_000_consolidated_legacy.txt	English sentences must be unique | rank 1: placeholder sentence | rank 2: placeholder sentence | rank 3: placeholder sentence | rank 4: placeholder sentence | rank 5: placeholder sentence
551	failed	1661	wet	terra_en_000_consolidated_legacy.txt	English sentences must be unique
552	failed	1662	wheel	terra_en_000_consolidated_legacy.txt	English sentences must be unique | rank 1: placeholder sentence | rank 2: placeholder sentence | rank 3: placeholder sentence | rank 4: placeholder sentence | rank 5: placeholder sentence
